Date,TWII.Open,TWII.High,TWII.Low,TWII.Close,TWII.Volume,TWII.Adjusted
2002/12/2,4655.419922,4683.180176,4613.149902,4683.180176,0,4683.163086
2002/12/3,4684.120117,4805.649902,4675.160156,4793.930176,0,4793.912109
2002/12/4,4759.779785,4775.399902,4727.490234,4727.490234,0,4727.472656
2002/12/5,4725,4770.120117,4718.049805,4755.399902,0,4755.382324
2002/12/6,4741.509766,4771.669922,4733.450195,4738.97998,0,4738.962402
2002/12/9,4826.120117,4867.22998,4809.600098,4823.669922,0,4823.651855
2002/12/10,4771.410156,4780.370117,4718.379883,4755.009766,0,4754.992188
2002/12/11,4786.339844,4832.540039,4696.390137,4699.410156,0,4699.393066
2002/12/12,4713.609863,4735.890137,4623.299805,4669.700195,0,4669.683105
2002/12/13,4652.569824,4678.149902,4586.410156,4588.140137,0,4588.123047
2002/12/16,4554.97998,4592.120117,4537.410156,4582.049805,0,4582.032715
2002/12/17,4627.709961,4633.649902,4545.620117,4545.620117,0,4545.603027
2002/12/18,4567.75,4581.180176,4517.609863,4535.930176,0,4535.913086
2002/12/19,4498.129883,4592.120117,4480.97998,4549.22998,0,4549.212891
2002/12/20,4578.649902,4605.720215,4502.319824,4595.669922,0,4595.652832
2002/12/23,4607.790039,4627.720215,4559.5,4572.77002,0,4572.75293
2002/12/24,4591.129883,4612.959961,4539.339844,4544.5,0,4544.48291
2002/12/25,4542.379883,4561.419922,4482.649902,4484.430176,0,4484.413574
2002/12/26,4510.459961,4567.370117,4462.209961,4567.370117,0,4567.353027
2002/12/27,4560.419922,4588.740234,4547.319824,4547.319824,0,4547.302734
2002/12/30,4508.589844,4513.870117,4445.339844,4457.75,0,4457.733398
2002/12/31,4455.919922,4471.97998,4413.140137,4452.450195,0,4452.433594
2003/1/1,NA,NA,NA,NA,NA,NA
2003/1/2,4460.569824,4553.109863,4431.189941,4524.870117,3332000,4524.853516
2003/1/3,4618.240234,4641.459961,4602.240234,4626.319824,4723600,4626.302734
2003/1/6,4653.990234,4710.310059,4635.870117,4689.859863,4714400,4689.842773
2003/1/7,4759.810059,4776.149902,4695.439941,4701.080078,5686800,4701.062988
2003/1/8,4722.990234,4859.779785,4722.990234,4836.930176,6280200,4836.912109
2003/1/9,4833.549805,4867.399902,4798.160156,4813.72998,6704200,4813.711914
2003/1/10,4882.069824,4884.640137,4827.910156,4850.799805,6148000,4850.78125
2003/1/13,4895.299805,5000.140137,4895.299805,4991.259766,5830800,4991.240723
2003/1/14,5014.950195,5057.209961,4985.620117,4992.419922,6779200,4992.400879
2003/1/15,5039.759766,5039.759766,4952.160156,5017.700195,6403200,5017.681152
2003/1/16,5021.540039,5082.390137,4943.290039,4943.290039,7516600,4943.271484
2003/1/17,4955.939941,4983.810059,4897.029785,4907.779785,5746600,4907.76123
2003/1/20,4875.740234,4951.029785,4875.740234,4951.029785,4628000,4951.01123
2003/1/21,4972.850098,5031.680176,4942.180176,4945.870117,6541800,4945.851563
2003/1/22,4955.709961,4993.27002,4905.790039,4993.27002,5901200,4993.250977
2003/1/23,5035.790039,5102.77002,5035.790039,5078.799805,7630600,5078.780762
2003/1/24,5141.799805,5141.799805,5053.549805,5057.319824,6959000,5057.300781
2003/1/27,5037.100098,5055.310059,4942.890137,4972.589844,5779600,4972.570801
2003/1/28,4949.470215,5023.240234,4946.939941,5015.160156,4853800,5015.141113
2003/1/29,NA,NA,NA,NA,NA,NA
2003/1/30,NA,NA,NA,NA,NA,NA
2003/1/31,NA,NA,NA,NA,NA,NA
2003/2/3,NA,NA,NA,NA,NA,NA
2003/2/4,NA,NA,NA,NA,NA,NA
2003/2/5,NA,NA,NA,NA,NA,NA
2003/2/6,4975.649902,4975.649902,4833.580078,4833.580078,4813200,4833.562012
2003/2/7,4797.379883,4833.839844,4641.060059,4735.370117,5070600,4735.352539
2003/2/10,4696.569824,4715.180176,4627.529785,4643.870117,3342600,4643.853027
2003/2/11,4692.819824,4704.459961,4613.620117,4618.97998,3414600,4618.962891
2003/2/12,4599.669922,4666.209961,4592.410156,4624.870117,3546600,4624.853027
2003/2/13,4616.620117,4639.560059,4507.959961,4507.959961,3287200,4507.943359
2003/2/14,4562.240234,4569.830078,4463.060059,4493.990234,3208200,4493.973633
2003/2/17,4629.569824,4707.72998,4613.359863,4705.080078,3502200,4705.062988
2003/2/18,4698.100098,4698.100098,4595.97998,4605.310059,3550200,4605.292969
2003/2/19,4670.149902,4672.029785,4550.830078,4550.830078,3635200,4550.812988
2003/2/20,4555.649902,4606.75,4520.759766,4550.700195,3366200,4550.683105
2003/2/21,4584.600098,4594.669922,4538.459961,4548.350098,2670400,4548.333008
2003/2/24,4585.799805,4613.080078,4538.549805,4609.200195,2485600,4609.183105
2003/2/25,4559.319824,4559.319824,4454.350098,4454.350098,2655200,4454.333496
2003/2/26,4478.140137,4495.640137,4436.52002,4456.689941,2643600,4456.67334
2003/2/27,4411.540039,4473.529785,4385.609863,4432.459961,2312200,4432.443848
2003/2/28,NA,NA,NA,NA,NA,NA
2003/3/3,4483.439941,4546.850098,4472.169922,4526.689941,2435200,4526.67334
2003/3/4,4481.549805,4515.970215,4476.549805,4499.689941,2346800,4499.67334
2003/3/5,4457.459961,4475.970215,4411.970215,4418.109863,2514400,4418.09375
2003/3/6,4443.339844,4451.399902,4385.580078,4397.439941,2251000,4397.423828
2003/3/7,4352.72998,4403.390137,4312.279785,4350.589844,2210200,4350.57373
2003/3/10,4370.680176,4384.640137,4308.52002,4319.990234,1798600,4319.974121
2003/3/11,4272.02002,4313.589844,4240.600098,4260.450195,2417000,4260.434082
2003/3/12,4275.580078,4328.149902,4254.410156,4328.149902,2314600,4328.133789
2003/3/13,4320.47998,4400.830078,4298.459961,4378.990234,2681400,4378.974121
2003/3/14,4519.200195,4532.970215,4469.990234,4476.169922,3540800,4476.15332
2003/3/17,4441.799805,4441.799805,4357.879883,4357.990234,1970600,4357.974121
2003/3/18,4504.819824,4569.120117,4488.279785,4539.720215,3322800,4539.703125
2003/3/19,4533.450195,4547.850098,4495.029785,4515.069824,2615000,4515.053223
2003/3/20,4584.470215,4613.689941,4505.459961,4599.25,3560800,4599.23291
2003/3/21,4589.810059,4615.839844,4565.049805,4586.919922,2639400,4586.902832
2003/3/24,4619.069824,4619.97998,4568.339844,4570.680176,1901800,4570.663086
2003/3/25,4473.560059,4513.830078,4473.560059,4498.830078,1691600,4498.813477
2003/3/26,4533.27002,4537,4489.620117,4496.049805,1596000,4496.033203
2003/3/27,4467.740234,4514.240234,4467.160156,4514.240234,1702800,4514.223633
2003/3/28,4513.259766,4517.509766,4465.279785,4477.009766,1626000,4476.993164
2003/3/31,4442.100098,4442.100098,4306.540039,4321.220215,2013600,4321.204102
2003/4/1,4275.390137,4338.240234,4275.390137,4337.609863,1586000,4337.59375
2003/4/2,4339.160156,4351.709961,4295.149902,4311.560059,1653800,4311.543945
2003/4/3,4394.430176,4411.069824,4357.850098,4358.390137,2006800,4358.374023
2003/4/4,4343.430176,4499.180176,4339.200195,4499.180176,2863600,4499.163574
2003/4/7,4505.740234,4597.22998,4479.120117,4575.830078,3518000,4575.812988
2003/4/8,4559.220215,4606.899902,4544.830078,4552.450195,3329400,4552.433105
2003/4/9,4539.299805,4544.899902,4509.299805,4537.390137,2622000,4537.373047
2003/4/10,4537.149902,4597.5,4532.299805,4541.359863,3591400,4541.342773
2003/4/11,4549.080078,4562.950195,4521.169922,4530.399902,2429200,4530.382813
2003/4/14,4540.089844,4549.640137,4456.959961,4459.810059,1963800,4459.793457
2003/4/15,4494.189941,4500.279785,4466.02002,4487.589844,1854600,4487.573242
2003/4/16,4541.660156,4619.950195,4541.660156,4609.319824,3267400,4609.302734
2003/4/17,4593.890137,4628,4564.52002,4566.660156,2350200,4566.643066
2003/4/18,4633.589844,4677.419922,4633.589844,4658.299805,3958400,4658.282715
2003/4/21,4652.240234,4661.890137,4609.470215,4648.120117,2861000,4648.103027
2003/4/22,4622.25,4626.459961,4556.100098,4556.100098,2263200,4556.083008
2003/4/23,4611.459961,4621.779785,4546.200195,4564.930176,2778400,4564.913086
2003/4/24,4538.370117,4538.370117,4360.830078,4374.939941,3204200,4374.923828
2003/4/25,4269.600098,4338.27002,4231.560059,4233.540039,2952000,4233.523926
2003/4/28,4126.25,4156.850098,4044.72998,4139.5,2589000,4139.483887
2003/4/29,4186.22998,4227.819824,4142.620117,4200.319824,3396000,4200.303711
2003/4/30,4260.080078,4268.839844,4128.339844,4148.069824,2839800,4148.053711
2003/5/1,NA,NA,NA,NA,NA,NA
2003/5/2,4130.600098,4193.189941,4108.669922,4187.819824,2302200,4187.803711
2003/5/5,4167.419922,4215.899902,4146.140137,4202.120117,2122600,4202.104004
2003/5/6,4210.390137,4250.890137,4206.839844,4220.450195,2336600,4220.434082
2003/5/7,4253.430176,4276.689941,4217.72998,4275.910156,2455600,4275.894043
2003/5/8,4254.509766,4254.509766,4191.25,4191.25,1818400,4191.233887
2003/5/9,4194.549805,4278.890137,4194.549805,4244.180176,2290800,4244.164063
2003/5/12,4264.740234,4296.720215,4245.209961,4261.02002,1892600,4261.003906
2003/5/13,4320.129883,4362.339844,4320.129883,4334.589844,2621000,4334.57373
2003/5/14,4329.419922,4351.540039,4317.990234,4341.100098,1988800,4341.083984
2003/5/15,4329.97998,4331.240234,4288.490234,4331.240234,1738600,4331.224121
2003/5/16,4360.640137,4365.109863,4283.77002,4283.77002,1916800,4283.753906
2003/5/19,4259.879883,4263.810059,4233.75,4255.799805,1314000,4255.783691
2003/5/20,4202.620117,4254.140137,4194.220215,4251.589844,1486400,4251.57373
2003/5/21,4248.680176,4248.680176,4212.5,4216.640137,1461600,4216.624023
2003/5/22,4209.259766,4271.299805,4184.850098,4271.299805,1889000,4271.283691
2003/5/23,4295.759766,4360.939941,4289.529785,4349.52002,3012800,4349.503906
2003/5/26,4393.399902,4465.569824,4393.399902,4465.569824,3456400,4465.553223
2003/5/27,4463.359863,4484.540039,4445.740234,4451.109863,3232600,4451.093262
2003/5/28,4538.069824,4558.529785,4474.410156,4474.410156,3703600,4474.393555
2003/5/29,4496.5,4543.040039,4472.589844,4543.040039,3018000,4543.022949
2003/5/30,4524.450195,4639.009766,4509.72998,4555.899902,4717200,4555.882813
2003/6/2,4620.540039,4706.549805,4612.100098,4692.939941,4852800,4692.922852
2003/6/3,4687.75,4717.189941,4659.169922,4678.080078,4129400,4678.062988
2003/6/4,NA,NA,NA,NA,NA,NA
2003/6/5,4743.97998,4779.399902,4720.359863,4738.339844,4763600,4738.322266
2003/6/6,4749.040039,4751.459961,4701.350098,4740.450195,3560200,4740.432617
2003/6/9,4725.839844,4831.459961,4715.819824,4826.939941,5038600,4826.921875
2003/6/10,4810.310059,4854.040039,4801.720215,4832.200195,4723800,4832.182129
2003/6/11,4872.459961,4874.680176,4804.649902,4804.649902,5006200,4804.631836
2003/6/12,4846.720215,4914.410156,4822.169922,4878.430176,5176000,4878.411621
2003/6/13,4878.470215,4904.359863,4865.910156,4881.899902,4350800,4881.881348
2003/6/16,4875.430176,4934.870117,4873.669922,4892.359863,4571400,4892.341309
2003/6/17,4978.430176,4993.410156,4953.259766,4973.189941,6026400,4973.170898
2003/6/18,5020.299805,5089.080078,4993.040039,4999.069824,6882800,4999.050781
2003/6/19,5038.339844,5058.689941,4982.370117,5048.910156,6049200,5048.891113
2003/6/20,5018.569824,5078.790039,4984.140137,5002.580078,6662400,5002.561035
2003/6/23,5014.799805,5036.859863,4920.330078,4921.720215,4827800,4921.70166
2003/6/24,4881.759766,4922.930176,4868.850098,4909.310059,3868400,4909.291504
2003/6/25,4923.850098,4959.399902,4898.009766,4933.790039,4339800,4933.771484
2003/6/26,4932.02002,4954.279785,4894.009766,4894.009766,3595200,4893.991211
2003/6/27,4936.109863,4949.490234,4856.330078,4877.899902,3832800,4877.881348
2003/6/30,4881.799805,4900.439941,4864.569824,4872.149902,2823400,4872.131348
2003/7/1,4893.580078,5017.779785,4893.580078,5017.779785,4937000,5017.760742
2003/7/2,5075.209961,5121.72998,5047.830078,5095.240234,6554400,5095.221191
2003/7/3,5167.859863,5197.720215,5095.310059,5095.310059,7780200,5095.291016
2003/7/4,5126.569824,5151.850098,5085.850098,5151.850098,5730000,5151.830566
2003/7/7,5227.310059,5324.959961,5214.089844,5322.259766,7424800,5322.240234
2003/7/8,5371.930176,5416.97998,5323.279785,5367.970215,8230200,5367.950195
2003/7/9,5365.97998,5410.620117,5342.029785,5358.910156,6787000,5358.890137
2003/7/10,5367.350098,5398.970215,5282.379883,5282.379883,6313600,5282.360352
2003/7/11,5234.02002,5251.850098,5179.359863,5239.959961,5750600,5239.94043
2003/7/14,5282.97998,5390.859863,5273.149902,5349.939941,6089600,5349.92041
2003/7/15,5399.259766,5403.490234,5326.080078,5335.859863,6024200,5335.840332
2003/7/16,5362.339844,5435.120117,5348.049805,5413.870117,6762800,5413.849609
2003/7/17,5389.52002,5429.919922,5299.509766,5299.509766,6516200,5299.490234
2003/7/18,5291.529785,5326.620117,5250.029785,5287.379883,4936200,5287.360352
2003/7/21,5338.529785,5349.200195,5219.299805,5219.299805,4505000,5219.280273
2003/7/22,5225.569824,5271.629883,5213.060059,5261.009766,4148800,5260.990234
2003/7/23,5299.120117,5345.990234,5277.299805,5287.890137,4225600,5287.870605
2003/7/24,5324.629883,5402.75,5305.700195,5402.75,5243000,5402.729492
2003/7/25,5389.890137,5441.02002,5379.810059,5394.75,4893600,5394.729492
2003/7/28,5476.160156,5504.379883,5443.399902,5451.799805,5975600,5451.779297
2003/7/29,5463.140137,5464.950195,5338,5342.459961,4578000,5342.44043
2003/7/30,5327.240234,5354.959961,5278.810059,5307.180176,3653800,5307.160645
2003/7/31,5294.52002,5328.549805,5260.830078,5318.339844,3774600,5318.320313
2003/8/1,5365.72998,5408.149902,5363.890137,5390.509766,4059800,5390.489258
2003/8/4,5393.100098,5400.410156,5361.870117,5377.189941,3253800,5377.169922
2003/8/5,5403.839844,5407.5,5259.450195,5259.450195,3761200,5259.430664
2003/8/6,5214.089844,5251.910156,5207.609863,5225.830078,2777200,5225.810547
2003/8/7,5257.560059,5286.990234,5193.180176,5259.069824,3861400,5259.050293
2003/8/8,5270.950195,5315.180176,5232.549805,5232.549805,3986200,5232.530273
2003/8/11,5239.169922,5239.169922,5174.77002,5214.600098,2720200,5214.580566
2003/8/12,5250.450195,5272.959961,5245.089844,5255.240234,3141000,5255.220703
2003/8/13,5319.299805,5454.359863,5318.529785,5442.27002,5307000,5442.249512
2003/8/14,5463.540039,5488.819824,5410.120117,5436.75,6101200,5436.729492
2003/8/15,5491.850098,5540,5471.600098,5488.740234,4964800,5488.719727
2003/8/18,5528.089844,5539.02002,5480.640137,5516.799805,4682600,5516.779297
2003/8/19,5586.430176,5594.930176,5498.379883,5512.160156,5185800,5512.139648
2003/8/20,5548.839844,5562.950195,5525.450195,5543.609863,3593200,5543.589355
2003/8/21,5545.970215,5612.149902,5522.419922,5611.859863,4305000,5611.838867
2003/8/22,5648.939941,5692.930176,5629.200195,5646.620117,5632600,5646.599121
2003/8/25,5667.040039,5686.850098,5626.600098,5686.850098,4412200,5686.829102
2003/8/26,5656.069824,5656.069824,5542.430176,5558.25,4241200,5558.229492
2003/8/27,5577.299805,5626.459961,5542.450195,5553.430176,4360600,5553.409668
2003/8/28,5596.560059,5618.359863,5504.52002,5523.120117,3907400,5523.099609
2003/8/29,5561.540039,5657.049805,5542.390137,5650.830078,4325200,5650.809082
2003/9/1,5690.839844,5726.47998,5651.040039,5691.790039,4543000,5691.769043
2003/9/2,5693.509766,5715.950195,5664.27002,5715.950195,3712200,5715.929199
2003/9/3,5751.370117,5756.080078,5673.180176,5673.180176,4759000,5673.15918
2003/9/4,5681.259766,5702.160156,5624.75,5625.629883,3673400,5625.608887
2003/9/5,5670.299805,5709.629883,5620.290039,5639.029785,3211800,5639.008789
2003/9/8,5638.200195,5751.990234,5609.240234,5727.009766,3377600,5726.98877
2003/9/9,5786.970215,5800.799805,5680.689941,5680.689941,4561600,5680.668945
2003/9/10,5654.060059,5683.850098,5591.330078,5623.430176,3701800,5623.40918
2003/9/11,NA,NA,NA,NA,NA,NA
2003/9/12,5627.350098,5654.439941,5600.180176,5645.279785,2566200,5645.258789
2003/9/15,5640.220215,5651.149902,5606.060059,5623.220215,2406800,5623.199219
2003/9/16,5606.169922,5699.259766,5605.990234,5699.259766,2859400,5699.23877
2003/9/17,5757.25,5779.950195,5735.959961,5747.140137,3794600,5747.119141
2003/9/18,5747.22998,5758.680176,5697.819824,5750.810059,3522600,5750.789063
2003/9/19,5790.379883,5809.430176,5747.100098,5757.910156,4680200,5757.88916
2003/9/22,5732.810059,5750.140137,5675.75,5675.75,3734200,5675.729004
2003/9/23,5650.350098,5686.459961,5641.709961,5684.009766,2909600,5683.98877
2003/9/24,5704.009766,5722.359863,5678.640137,5722.359863,3805400,5722.338867
2003/9/25,5634.25,5695.459961,5633.069824,5688.22998,3521800,5688.208984
2003/9/26,5690.870117,5703.75,5650.109863,5650.109863,2865400,5650.088867
2003/9/29,5645.080078,5668.919922,5627.430176,5643.5,2434000,5643.479004
2003/9/30,5672.77002,5677.120117,5611.410156,5611.410156,2416200,5611.38916
2003/10/1,5599.100098,5613.180176,5560.549805,5581.660156,2268400,5581.639648
2003/10/2,5644.5,5703.379883,5639.97998,5699.859863,3352200,5699.838867
2003/10/3,5716.790039,5759,5701.870117,5747.790039,3996400,5747.769043
2003/10/6,5810.839844,5857.540039,5782.890137,5851.200195,5806800,5851.178223
2003/10/7,5873.330078,5879.680176,5828.049805,5856.680176,4933800,5856.658203
2003/10/8,5860.399902,5867.089844,5808.189941,5821.799805,4938000,5821.777832
2003/10/9,5817.720215,5872.97998,5800.819824,5869.879883,5663800,5869.85791
2003/10/10,NA,NA,NA,NA,NA,NA
2003/10/13,5907.209961,5979.830078,5906.959961,5972.470215,5974400,5972.448242
2003/10/14,6020.220215,6020.220215,5938.419922,5938.419922,5765200,5938.397949
2003/10/15,5967.930176,5978.470215,5913.279785,5924.379883,4999200,5924.35791
2003/10/16,5935.149902,6037.529785,5928.700195,6035.740234,5853600,6035.717773
2003/10/17,6063.399902,6077.600098,6016.100098,6042.709961,5692800,6042.6875
2003/10/20,6041.529785,6085.620117,6026.390137,6077.890137,5222200,6077.867676
2003/10/21,6105.029785,6116.580078,6017.259766,6061.459961,5632800,6061.4375
2003/10/22,6046.040039,6075.75,6013.080078,6041.859863,5205200,6041.837402
2003/10/23,5971.419922,5997.819824,5938.669922,5952.22998,4315000,5952.208008
2003/10/24,5972.850098,5990.720215,5918.140137,5918.140137,3558400,5918.118164
2003/10/27,5946.02002,5976.379883,5941.089844,5958.549805,2830800,5958.527832
2003/10/28,5997.299805,6087.319824,5994.870117,6075.450195,5177800,6075.427734
2003/10/29,6173.850098,6173.850098,6080.399902,6095.870117,5204000,6095.847656
2003/10/30,6110.259766,6119.060059,6066.620117,6108.129883,4352000,6108.107422
2003/10/31,6110.779785,6117.859863,6029.540039,6045.120117,4782400,6045.097656
2003/11/3,6054.310059,6098.009766,6024.970215,6087.450195,4430600,6087.427734
2003/11/4,6147.049805,6167.149902,6106.939941,6108.990234,5516200,6108.967773
2003/11/5,6120.200195,6156.509766,6102.419922,6142.319824,4705600,6142.297363
2003/11/6,6160.850098,6182.200195,5958.870117,6013.399902,6915800,6013.377441
2003/11/7,6054.620117,6062.950195,5974.109863,6056.830078,4555400,6056.807617
2003/11/10,6053.140137,6094.700195,6024.660156,6059.029785,4063400,6059.007324
2003/11/11,6028.790039,6047.319824,5971.129883,6022.080078,3963800,6022.057617
2003/11/12,6024.040039,6048.540039,5982.75,5982.75,4187000,5982.728027
2003/11/13,6054.049805,6060.790039,6007.100098,6035.439941,4276200,6035.41748
2003/11/14,6040.310059,6059.660156,6007.930176,6044.77002,3800600,6044.747559
2003/11/17,6011.740234,6011.740234,5942.410156,5952.319824,3458000,5952.297852
2003/11/18,5941.819824,5966.509766,5890.879883,5939.470215,3600400,5939.448242
2003/11/19,5881.609863,5893.580078,5826.589844,5865.509766,3491000,5865.487793
2003/11/20,5872.609863,5901.109863,5828.410156,5834.240234,3220800,5834.218262
2003/11/21,5787.990234,5830.060059,5749.189941,5830.060059,2985400,5830.038086
2003/11/24,5845.490234,5849.410156,5802.689941,5821.580078,2677000,5821.558105
2003/11/25,5899.890137,5917.700195,5857.359863,5861.180176,3762600,5861.158203
2003/11/26,5872.189941,5881.459961,5846.890137,5860.609863,2353400,5860.587891
2003/11/27,5852.47998,5856.819824,5740.569824,5740.569824,2604000,5740.548828
2003/11/28,5804.819824,5836.089844,5758.850098,5771.77002,2753600,5771.749023
2003/12/1,5768.689941,5878.129883,5752.149902,5870.169922,3041200,5870.147949
2003/12/2,5919.22998,5921.109863,5884.319824,5911.450195,3224200,5911.428223
2003/12/3,5921.580078,5927.560059,5882.080078,5884.970215,2948000,5884.948242
2003/12/4,5895.279785,5927.370117,5888.22998,5920.459961,2890200,5920.437988
2003/12/5,5937.410156,5945.529785,5900.049805,5900.049805,2708800,5900.027832
2003/12/8,5869.160156,5869.200195,5842.209961,5847.149902,2125200,5847.12793
2003/12/9,5881.709961,5881.709961,5830.299805,5859.560059,2650400,5859.538086
2003/12/10,5813.279785,5834.419922,5773.75,5803.419922,2652600,5803.398438
2003/12/11,5819.129883,5868.569824,5819.129883,5867.049805,3121200,5867.027832
2003/12/12,5912.930176,5922.709961,5849.419922,5858.319824,3121600,5858.297852
2003/12/15,5910.919922,5924.240234,5874.060059,5924.240234,2621800,5924.218262
2003/12/16,5876.560059,5906.77002,5871.879883,5887.22998,2488000,5887.208008
2003/12/17,5904.370117,5910.629883,5718.439941,5752.009766,4255600,5751.98877
2003/12/18,5743.029785,5801.609863,5724.939941,5768.759766,2567000,5768.73877
2003/12/19,5829.02002,5829.02002,5755.220215,5759.22998,2713800,5759.208984
2003/12/22,5782.089844,5850.740234,5773.640137,5835.109863,3115000,5835.087891
2003/12/23,5858.109863,5858.339844,5827.939941,5845.509766,2617800,5845.487793
2003/12/24,5865.930176,5900.100098,5849.569824,5857.870117,3511600,5857.848145
2003/12/25,5870,5896.459961,5845.640137,5853.700195,2921800,5853.678223
2003/12/26,5873.399902,5881.330078,5835.990234,5857.209961,2523000,5857.187988
2003/12/29,5870.080078,5874.200195,5804.890137,5804.890137,2601200,5804.868652
2003/12/30,5845.169922,5886.790039,5813.339844,5866.75,3484400,5866.728027
2003/12/31,5872.450195,5900.819824,5868.740234,5890.689941,2710400,5890.667969
2004/1/1,NA,NA,NA,NA,NA,NA
2004/1/2,5907.149902,6043.299805,5907.149902,6041.560059,5160800,6041.537598
2004/1/5,6080.180176,6137.910156,6061.859863,6125.419922,6668400,6125.397461
2004/1/6,6170.02002,6170.02002,6110.689941,6144.009766,6191400,6143.986816
2004/1/7,6174.950195,6215.450195,6130.350098,6141.25,6273600,6141.227539
2004/1/8,6180.359863,6189.600098,6142.240234,6169.169922,4964000,6169.146484
2004/1/9,6241.359863,6257.890137,6207.689941,6226.97998,6117800,6226.956543
2004/1/12,6225.22998,6246.620117,6196.410156,6219.709961,3733400,6219.686523
2004/1/13,6239.160156,6255.939941,6195.640137,6210.220215,3861200,6210.196777
2004/1/14,6195.089844,6298.720215,6190.350098,6274.970215,4982600,6274.946289
2004/1/15,6297.589844,6306.950195,6253.640137,6264.370117,5183200,6264.346191
2004/1/16,6300.759766,6311.459961,6264.040039,6269.709961,4811400,6269.686035
2004/1/19,NA,NA,NA,NA,NA,NA
2004/1/20,NA,NA,NA,NA,NA,NA
2004/1/21,NA,NA,NA,NA,NA,NA
2004/1/22,NA,NA,NA,NA,NA,NA
2004/1/23,NA,NA,NA,NA,NA,NA
2004/1/26,NA,NA,NA,NA,NA,NA
2004/1/27,6371.5,6399.819824,6334.819824,6384.629883,6100400,6384.605469
2004/1/28,6360.709961,6421.450195,6335.540039,6386.25,7029800,6386.225586
2004/1/29,6348.930176,6379.049805,6303.209961,6312.649902,6792000,6312.625977
2004/1/30,6331.709961,6386.129883,6329.169922,6375.379883,5876600,6375.355469
2004/2/2,6379.97998,6388.970215,6319.959961,6319.959961,6237800,6319.936035
2004/2/3,6281.529785,6281.529785,6210.350098,6252.22998,5948600,6252.206055
2004/2/4,6271.540039,6297.919922,6233.879883,6241.390137,5593000,6241.366699
2004/2/5,6241.919922,6323.75,6241.919922,6268.140137,6152600,6268.116211
2004/2/6,6321.149902,6384.089844,6314.830078,6353.350098,7283400,6353.325684
2004/2/9,6442.839844,6475.379883,6422.620117,6463.089844,8519800,6463.06543
2004/2/10,6489.649902,6503.240234,6425.319824,6488.339844,8913400,6488.314941
2004/2/11,6518.160156,6518.160156,6440.299805,6454.390137,8651600,6454.365723
2004/2/12,6505.529785,6578.819824,6397.339844,6436.950195,9903800,6436.925781
2004/2/13,6467.149902,6554.779785,6459.140137,6549.180176,8014800,6549.155273
2004/2/16,6566.759766,6590.25,6518.100098,6565.370117,8431400,6565.345215
2004/2/17,6586.490234,6616.040039,6576.220215,6600.470215,8255000,6600.445313
2004/2/18,6656.100098,6661.129883,6586.740234,6605.850098,8731200,6605.825195
2004/2/19,6647.859863,6688.140137,6626.470215,6681.52002,8956200,6681.494629
2004/2/20,6692.029785,6708.040039,6656.060059,6665.540039,7999600,6665.514648
2004/2/23,6686.669922,6695.450195,6607.359863,6665.890137,7132000,6665.864746
2004/2/24,6650.160156,6686.850098,6589.22998,6589.22998,6696200,6589.205078
2004/2/25,6619.689941,6672.240234,6595.240234,6644.279785,6631800,6644.254395
2004/2/26,6709.430176,6730.959961,6660.52002,6693.25,7409400,6693.224121
2004/2/27,6732.629883,6756.759766,6713.669922,6750.540039,7688200,6750.51416
2004/3/1,6816.790039,6896.359863,6816.790039,6888.430176,10040600,6888.404297
2004/3/2,6964.660156,6984.410156,6897.359863,6975.259766,10848200,6975.233887
2004/3/3,6981.540039,7003.879883,6930.009766,6932.169922,10369200,6932.144043
2004/3/4,6963.22998,7045.470215,6963.22998,7034.100098,10086400,7034.074219
2004/3/5,7106.310059,7135,6943.470215,6943.680176,11558200,6943.654297
2004/3/8,6997.660156,7025.109863,6901.47998,6901.47998,6972000,6901.454102
2004/3/9,6901.859863,6974.950195,6865.200195,6973.899902,5971800,6973.874023
2004/3/10,6967.160156,6995.47998,6874.910156,6874.910156,7474600,6874.884277
2004/3/11,6825.209961,6906.5,6805.709961,6879.109863,5850000,6879.083984
2004/3/12,6781.109863,6837.080078,6766.160156,6800.240234,6675400,6800.214355
2004/3/15,6897.779785,6897.779785,6635.97998,6635.97998,7991200,6635.95459
2004/3/16,6645.430176,6660.819824,6564.310059,6589.720215,6660800,6589.695313
2004/3/17,6654.470215,6669.930176,6577.97998,6577.97998,5359200,6577.955078
2004/3/18,6572.72998,6791.850098,6570.529785,6787.029785,7070000,6787.003906
2004/3/19,6783.52002,6833.490234,6751.540039,6815.089844,6782600,6815.063965
2004/3/22,6360.330078,6368.029785,6358.72998,6359.919922,2250800,6359.895508
2004/3/23,6033.649902,6299.089844,6020.640137,6172.890137,10157600,6172.866699
2004/3/24,6265.740234,6265.740234,6100.830078,6213.560059,6543000,6213.536621
2004/3/25,6234.819824,6250.399902,6142.899902,6156.72998,5666200,6156.706543
2004/3/26,6227.169922,6239.22998,6117.27002,6132.620117,4614400,6132.597656
2004/3/29,6348.859863,6474.169922,6327.339844,6474.109863,4786600,6474.085449
2004/3/30,6492.930176,6535.02002,6441.430176,6494.709961,6171800,6494.685059
2004/3/31,6554.950195,6569.560059,6482.810059,6522.189941,6227600,6522.165039
2004/4/1,6504.540039,6534.689941,6459.740234,6523.490234,5437200,6523.465332
2004/4/2,6566.759766,6581.990234,6527.080078,6545.540039,5160000,6545.515137
